Date/Time,Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),AHU1 LIGHTS:Lights Electric Power [W](Hourly),AHU2 LIGHTS:Lights Electric Power [W](Hourly),AHU3 LIGHTS:Lights Electric Power [W](Hourly),AHU4 LIGHTS:Lights Electric Power [W](Hourly),AHU1:Zone Thermostat Air Temperature [C](Hourly),AHU1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU2:Zone Thermostat Air Temperature [C](Hourly),AHU2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU3:Zone Thermostat Air Temperature [C](Hourly),AHU3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU1 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU2 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU3 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU4 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRFCOOLCAPFT:Performance Curve Output Value [](Hourly) 
 05/02  22:00:00,1,7,25,33,13,65,25.56051072,25.56,25.56012754,25.56,25.5602593,25.56,25.56,907.1578843,0,0,713.0560037,2433.347798,0.15,0.722730327
 05/02  23:00:00,1,7,1,0,0,65,25.56046147,25.56,25.56015185,25.56,25.56034199,25.56,25.56,808.4309509,0,0,703.7699558,2179.729401,0.15,0.716960889
 05/02  24:00:00,1,7,1,0,0,65,25.56039558,25.56,25.56019381,25.56,25.54707571,25.56,25.56,746.9003706,0,0,692.4403654,2001.535872,0.15,0.712122439
 05/03  01:00:00,1,1,7,0,0,65,25.56040783,25.56,25.56022259,25.56,25.51301855,25.56,25.56,707.7788576,0,0,687.6706934,1912.369094,0.15,0.707811989
 05/03  02:00:00,1,1,9,0,0,65,25.56034862,25.56,25.56031118,25.56,25.41746203,25.56,25.56,595.7300367,0,0,683.943611,1639.593563,0.15,0.69480505
 05/03  03:00:00,1,1,19,0,0,65,25.56027276,25.56,25.56035639,25.56,25.23526995,25.56,25.56,496.9310588,0,0,683.3356673,1507.744536,0.15,0.685417865
 05/03  04:00:00,1,1,0,0,0,65,25.56024353,25.56,25.560407,25.56,25.130469,25.56,25.56,436.6596142,0,0,678.8257667,1372.377081,0.15,0.675065416
 05/03  05:00:00,1,1,26,0,0,65,25.56023571,25.56,25.55714065,25.56,25.04971464,25.56,25.56,410.3905764,0,0,675.8695499,1292.158231,0.15,0.666399584
 05/03  06:00:00,1,1,0,0,0,65,25.56017713,25.56,25.52906231,25.56,24.92419307,25.56,25.56,289.9053569,0,0,673.258559,1160.762026,0.15,0.654378632
 05/03  07:00:00,1,1,16,0,0,65,25.56019043,25.56,25.46435258,25.56,24.86314383,25.56,25.56,365.038349,0,0,677.5009689,1240.786087,0.15,0.659184763
 05/03  08:00:00,1,1,12,0,0,65,25.56040157,25.56,25.55246884,25.56,25.20583347,25.56,25.56,806.8093961,0,0,674.7425642,2043.410039,0.15,0.694301207
 05/03  09:00:00,1,1,29,0,1,65,25.56075221,25.56,25.55996203,25.56,25.54143066,25.56,25.56,1499.180638,233.240857,61.95766297,683.812337,3777.209064,0.15,0.718166201
 05/03  10:00:00,1,1,21,0,1,65,25.56055835,25.56,25.56018099,25.56,25.55982581,25.56,25.56,2225.222387,886.7978086,1206.027756,699.0690942,6420.137026,0.164796738,0.728818986
 05/03  11:00:00,1,1,31,0,0,68,25.56001287,25.56,25.56000554,25.56,25.55999835,25.56,25.56,2843.411931,1266.161108,1701.626452,723.2510081,7943.350081,0.20045597,0.731542559
 05/03  12:00:00,1,1,30,0,1,65,25.5600002,25.56,25.56000012,25.56,25.55999997,25.56,25.56,3234.717996,1510.957764,1940.08928,739.0562126,8837.170984,0.223014685,0.731560343
 05/03  13:00:00,1,1,31,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,2659.24957,1610.143024,1852.78038,750.4399815,8282.822903,0.21070619,0.725721235
 05/03  14:00:00,1,1,38,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,2574.286593,1614.973155,1852.462198,760.0572816,8211.714697,0.210563389,0.719942079
 05/03  15:00:00,1,1,30,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,2481.574883,1459.63728,1677.621241,765.8307743,7792.983346,0.201190453,0.715077623
 05/03  16:00:00,1,1,35,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,2480.541006,1331.535268,1445.38891,766.8428663,7431.230853,0.191871372,0.71501302
 05/03  17:00:00,1,1,38,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,2779.494447,1083.021305,1559.833703,765.9506811,7595.858401,0.195571219,0.717025427
 05/03  18:00:00,1,1,39,0,1,65,25.56,25.56,25.56,25.56,25.56,25.56,25.56,3324.459796,1215.995867,1273.39783,760.4168899,7983.324265,0.204554716,0.720519087
 05/03  19:00:00,1,1,34,0,1,65,25.56009878,25.56,25.5600264,25.56,25.5600255,25.56,25.56,3476.439593,1126.621442,954.4153932,764.3673457,7729.919514,0.198678626,0.725316317
 05/03  20:00:00,1,1,25,0,0,65,25.56085759,25.56,25.56023671,25.56,25.56014582,25.56,25.56,1674.341895,403.0973381,178.8491611,752.5783309,4404.10482,0.15,0.719942357
 05/03  21:00:00,1,1,19,0,0,65,25.56072788,25.56,25.5601636,25.56,25.56009632,25.56,25.56,1262.377926,196.5368963,2.357701096,740.7663604,3473.968365,0.15,0.716514715
 05/03  22:00:00,1,1,26,0,1,65,25.56059046,25.56,25.56007081,25.56,25.56023354,25.56,25.56,1017.124697,3.727820779,0,730.3555513,2775.155076,0.15,0.711812884
 05/03  23:00:00,1,1,5,0,0,65,25.56049323,25.56,25.56010775,25.56,25.56030874,25.56,25.56,922.7686318,0,0,716.2568097,2437.317042,0.15,0.707830943
 05/03  24:00:00,1,1,19,0,1,65,25.56047909,25.56,25.56015233,25.56,25.56031039,25.56,25.56,852.9270172,0,0,710.0757208,2305.142923,0.15,0.700739249
 05/04  01:00:00,1,2,12,0,0,65,25.56041336,25.56,25.56017227,25.56,25.55892014,25.56,25.56,787.055662,0,0,696.6552296,2080.816591,0.15,0.690871299
 05/04  02:00:00,1,2,15,0,0,65,25.5604053,25.56,25.56025108,25.56,25.50424553,25.56,25.56,713.0502272,0,0,690.4403041,1855.477084,0.15,0.678923761
 05/04  03:00:00,1,2,21,0,0,65,25.56037703,25.56,25.56026803,25.56,25.39733036,25.56,25.56,651.0130841,0,0,686.7338217,1801.024269,0.15,0.67441599
 05/04  04:00:00,1,2,4,0,0,65,25.56033228,25.56,25.56032079,25.56,25.31716292,25.56,25.56,578.867026,0,0,684.0674729,1632.291566,0.15,0.667536576
 05/04  05:00:00,1,2,16,0,1,65,25.56028544,25.56,25.56038123,25.56,25.19096948,25.56,25.56,474.6806082,0,0,682.0098805,1444.743956,0.15,0.65872561
 05/04  06:00:00,1,2,8,0,0,65,22.279867,22.22,22.27483277,22.22,22.25346311,22.22,25.56,2982.027689,2145.753044,1424.234643,673.9888812,8637.58358,0.244911971,0.641754245
 05/04  07:00:00,1,2,30,13,1,65,22.22000035,22.22,22.22000069,22.22,22.22000026,22.22,25.56,1998.223195,1848.926271,1038.01331,657.7567271,6947.976945,0.200620466,0.639360645
 05/04  08:00:00,1,2,204,773,286,65,22.22377788,22.22,22.22250905,22.22,22.22278212,22.22,25.56,2128.209749,2994.268034,1391.74043,636.0781865,8561.582359,0.253075018,0.625019874
 05/04  09:00:00,1,2,204,813,318,65,22.22266762,22.22,22.22191465,22.22,22.22205685,22.22,25.56,3160.453543,4273.410746,2258.851774,634.8716808,11751.18557,0.35180256,0.616589117
 05/04  10:00:00,1,2,189,814,269,65,22.22216071,22.22,22.22161901,22.22,22.22172246,22.22,25.56,4161.50876,4842.244947,3625.0367,643.1281604,14706.92555,0.433830738,0.625683604
 05/04  11:00:00,1,2,180,826,321,65,22.22207902,22.22,22.2215982,22.22,22.2217068,22.22,25.56,4635.970231,5039.071289,4034.731712,655.9505058,15804.96917,0.453230798,0.643777669
 05/04  12:00:00,1,2,151,825,254,65,22.22275687,22.22,22.22208206,22.22,22.22225145,22.22,25.56,5212.347238,5525.256123,4417.366436,668.1240113,17267.98649,0.476882538,0.668372893
 05/04  13:00:00,1,2,151,829,264,65,22.22353258,22.22,22.22262665,22.22,22.22282659,22.22,25.56,4523.212946,5493.876776,4286.380493,677.0477632,16422.14571,0.444678172,0.681826216
 05/04  14:00:00,1,2,151,788,276,65,22.22320665,22.22,22.22242482,22.22,22.22258704,22.22,25.56,3988.16324,5179.870584,3870.877833,678.5299332,15154.17496,0.405192597,0.690566116
 05/04  15:00:00,1,2,166,802,315,65,22.22254583,22.22,22.22198804,22.22,22.22212966,22.22,25.56,3849.889936,4771.44288,3578.680478,679.4919621,14312.99165,0.370393799,0.713523904
 05/04  16:00:00,1,2,172,817,288,65,22.22356519,22.22,22.22267847,22.22,22.22291796,22.22,25.56,3813.880773,4924.960808,3440.029373,678.7137252,14290.98614,0.354771304,0.743732877
 05/04  17:00:00,1,2,153,826,284,65,22.22514725,22.22,22.22382541,22.22,22.22412633,22.22,25.56,4647.996116,4862.597379,3615.781764,673.1756273,15236.60242,0.378601418,0.742978514
 05/04  18:00:00,1,2,202,844,313,65,25.22567752,25.56,25.33424964,25.56,25.18728468,25.56,25.56,1385.002159,1623.180853,579.8609164,582.246216,5206.717629,0.125396419,0.760917503
 05/04  19:00:00,1,2,192,390,230,65,25.5605523,25.56,25.56042212,25.56,25.56021652,25.56,25.56,1844.470683,1152.552864,445.6379103,702.7982815,5545.102083,0.150758872,0.764914739
 05/04  20:00:00,1,2,36,233,63,65,25.56064836,25.56,25.56025289,25.56,25.56008874,25.56,25.56,1297.488329,351.0276109,2.776910492,707.3750837,3694.593074,0.15,0.759613697
 05/04  21:00:00,1,2,132,236,181,65,25.56059581,25.56,25.56012614,25.56,25.56007363,25.56,25.56,1294.867902,180.4324075,1.703739829,707.129126,3556.975319,0.15,0.76046119
 05/04  22:00:00,1,2,0,0,0,65,25.56051715,25.56,25.56006781,25.56,25.56016581,25.56,25.56,1055.027264,0,0,702.1009973,2819.348387,0.15,0.756441123
 05/04  23:00:00,1,2,6,0,0,65,25.56050984,25.56,25.56011555,25.56,25.56025234,25.56,25.56,934.7706785,0,0,699.0546352,2452.02547,0.15,0.755511108
 05/04  24:00:00,1,2,23,0,0,65,25.56047503,25.56,25.56012785,25.56,25.56030517,25.56,25.56,928.6133283,0,0,689.9957798,2418.471819,0.15,0.759968853
 05/05  01:00:00,1,3,0,0,0,65,25.56047038,25.56,25.56012094,25.56,25.56029409,25.56,25.56,868.5604249,0,0,692.5403552,2322.479923,0.15,0.761443098
 05/05  02:00:00,1,3,21,0,1,65,25.56046583,25.56,25.56018561,25.56,25.56035605,25.56,25.56,817.8382674,0,0,691.5114755,2098.050497,0.15,0.763281579
 05/05  03:00:00,1,3,0,0,0,65,25.56037813,25.56,25.56023016,25.56,25.50563357,25.56,25.56,659.7404199,0,0,688.5466231,1815.970217,0.15,0.763336753
 05/05  04:00:00,1,3,27,0,1,65,25.56027095,25.56,25.5603238,25.56,25.29751703,25.56,25.56,572.0792748,0,0,686.7411259,1633.747408,0.15,0.764376183
 05/05  05:00:00,1,3,0,0,0,65,25.56034446,25.56,25.5602952,25.56,25.31672907,25.56,25.56,595.3220338,0,0,683.2939626,1684.857202,0.15,0.772666054
 05/05  06:00:00,1,3,28,0,1,65,22.29044129,22.22,22.27865248,22.22,22.26567142,22.22,25.56,3302.545391,2585.606963,1813.511434,679.570466,9828.667102,0.223441103,0.804783575
 05/05  07:00:00,1,3,28,15,2,65,22.22016323,22.22,22.22010608,22.22,22.2201227,22.22,25.56,2157.276033,2146.472067,1080.492467,661.9254675,7486.083346,0.172123955,0.802789808
 05/05  08:00:00,1,3,203,797,279,65,22.22334258,22.22,22.2219699,22.22,22.22276478,22.22,25.56,1484.738974,2772.854301,768.6989576,639.7704514,7081.874045,0.163749431,0.79829051
 05/05  09:00:00,1,3,203,792,280,65,22.22412566,22.22,22.22277505,22.22,22.22344872,22.22,25.56,1918.006827,2813.195983,1046.948228,625.7019695,7812.24653,0.178729214,0.806967515
 05/05  10:00:00,1,3,183,768,309,65,22.22451581,22.22,22.22326107,22.22,22.22376171,22.22,25.56,1867.894354,2729.096563,1129.69839,621.1092631,7755.974884,0.175890549,0.813964429
 05/05  11:00:00,1,3,171,812,336,65,22.22639423,22.22,22.22466408,22.22,22.22518237,22.22,25.56,1928.199926,2927.469002,1339.057394,618.1239686,8222.82866,0.185337911,0.819039408
 05/05  12:00:00,1,3,175,821,305,65,22.22656609,22.22,22.22488145,22.22,22.22528137,22.22,25.56,1957.08809,2775.682431,1264.317186,613.7579978,8020.041316,0.184072043,0.804367938
 05/05  13:00:00,1,3,141,815,282,65,22.22523936,22.22,22.22396322,22.22,22.22422531,22.22,25.56,2303.764937,3251.671214,1974.423302,615.2089281,9560.20904,0.219881732,0.80267055
 05/05  14:00:00,1,3,143,819,251,65,22.22528704,22.22,22.2239659,22.22,22.22420785,22.22,25.56,2531.668794,3623.279682,2277.329531,622.5005461,10473.4443,0.240993564,0.802321967
 05/05  15:00:00,1,3,137,824,284,65,22.22536575,22.22,22.22403162,22.22,22.22427431,22.22,25.56,2683.820072,3789.028876,2481.342165,632.0651107,11006.98142,0.253456133,0.801725142
 05/05  16:00:00,1,3,126,751,271,65,22.22544168,22.22,22.22410269,22.22,22.2243676,22.22,25.56,2965.710831,3739.387697,2599.610687,638.1933269,11365.00973,0.261227379,0.803124538
 05/05  17:00:00,1,3,182,771,327,65,22.22655288,22.22,22.22492301,22.22,22.22525336,22.22,25.56,3568.507791,4070.447271,3067.625612,639.1022271,12773.2258,0.291831362,0.808034241
 05/05  18:00:00,1,3,176,512,284,65,25.11107185,25.56,25.22024117,25.56,25.08482843,25.56,25.56,1077.458897,934.8775237,414.0185385,538.8145236,3940.613204,0.105834414,0.817305262
 05/05  19:00:00,1,3,165,0,184,65,25.5589656,25.56,25.55953188,25.56,25.5578285,25.56,25.56,1703.003855,591.0914354,309.4433163,691.4965399,4691.382132,0.15,0.817663297
 05/05  20:00:00,1,3,10,11,12,65,25.56054396,25.56,25.56007162,25.56,25.56008853,25.56,25.56,1170.616899,0,0,692.4919537,3007.782815,0.15,0.80337834
 05/05  21:00:00,1,3,157,347,254,65,25.56055721,25.56,25.56006326,25.56,25.56010031,25.56,25.56,1145.710762,71.36351229,0,695.4480805,3176.04048,0.15,0.806314757
 05/05  22:00:00,1,3,0,0,96,65,25.56037649,25.56,25.56024032,25.56,25.53376529,25.56,25.56,708.6152839,0,0,691.5324971,1850.504957,0.15,0.777886659
 05/05  23:00:00,1,3,0,0,96,65,25.56025269,25.56,25.56040284,25.56,25.36490331,25.56,25.56,497.7495016,0,0,688.2302204,1437.11213,0.15,0.759238885
 05/05  24:00:00,1,3,18,0,0,65,25.56028049,25.56,25.56035129,25.56,25.25018125,25.56,25.56,552.8645398,0,0,681.7375063,1556.984713,0.15,0.766706647
 05/06  01:00:00,1,4,0,0,96,65,25.56025678,25.56,25.56037234,25.56,25.28086385,25.56,25.56,491.4608293,0,0,685.0776622,1457.488808,0.15,0.761301301
 05/06  02:00:00,1,4,0,0,96,65,25.56020517,25.56,25.53222742,25.56,25.17891727,25.56,25.56,386.079935,0,0,683.3825616,1267.472509,0.15,0.74865356
 05/06  03:00:00,1,4,19,0,96,65,25.56014117,25.56,25.4105704,25.56,25.00115555,25.56,25.56,219.9520883,0,0,682.9342381,1100.250863,0.15,0.715549237
 05/06  04:00:00,1,4,4,0,77,65,25.5600698,25.56,25.22315253,25.56,24.70264491,25.56,25.56,98.46585418,0,0,676.2882702,964.7149704,0.15,0.689081044
 05/06  05:00:00,1,4,0,0,0,65,25.56006161,25.56,25.16825248,25.56,24.58923276,25.56,25.56,109.8701901,0,0,668.7786788,975.5319907,0.15,0.696000327
 05/06  06:00:00,1,4,0,0,0,65,22.27625146,22.22,22.26106771,22.22,22.24355207,22.22,25.56,3053.883838,2066.184648,1197.759675,661.3550068,8427.525527,0.200674692,0.795318993
 05/06  07:00:00,1,4,31,17,2,65,22.22011607,22.22,22.2200653,22.22,22.22004283,22.22,25.56,1717.462128,1502.050185,728.6234513,648.9783968,5998.506648,0.15,0.794499148
 05/06  08:00:00,1,4,203,761,276,65,22.22307672,22.22,22.22227826,22.22,22.22274707,22.22,25.56,1328.891413,2187.500967,594.8664617,625.6968383,6138.890046,0.150313312,0.797872938
 05/06  09:00:00,1,4,194,777,283,65,22.22366675,22.22,22.22277717,22.22,22.22314391,22.22,25.56,2090.939638,2738.540028,1126.641916,617.6769721,7982.850609,0.184060671,0.80063249
 05/06  10:00:00,1,4,151,811,299,65,22.22448849,22.22,22.22334166,22.22,22.22360964,22.22,25.56,3382.263496,4085.607007,3234.938503,623.1330799,12753.40849,0.29256893,0.804675814
 05/06  11:00:00,1,4,168,832,314,65,22.22526477,22.22,22.22394374,22.22,22.22416797,22.22,25.56,4488.549254,5083.398084,4264.236566,643.1439062,15919.01345,0.365180464,0.804773321
 05/06  12:00:00,1,4,151,812,272,65,22.22575746,22.22,22.22393724,22.22,22.22459323,22.22,25.56,4747.098318,5599.642263,4092.213826,666.1794234,16547.85122,0.37998562,0.803914503
 05/06  13:00:00,1,4,151,826,304,65,22.22721043,22.22,22.22514636,22.22,22.22572413,22.22,25.56,3505.324762,4748.259636,3081.99009,674.6818087,13440.37439,0.31052466,0.799053761
 05/06  14:00:00,1,4,178,803,274,65,22.22775186,22.22,22.22569134,22.22,22.22612618,22.22,25.56,3402.969957,4636.55066,2948.690382,659.266211,13076.18955,0.305655303,0.789807568
 05/06  15:00:00,1,4,186,824,350,2,22.22759171,22.22,22.22562765,22.22,22.2260049,22.22,25.56,3376.840125,4450.290612,2990.51001,584.5423368,12829.94492,0.303476822,0.780461693
 05/06  16:00:00,1,4,198,810,352,0,22.22740093,22.22,22.22551136,22.22,22.22585055,22.22,25.56,3283.654182,4324.982455,2921.802877,572.0222464,12529.06219,0.301040617,0.768324724
 05/06  17:00:00,1,4,204,798,352,0,22.22593045,22.22,22.22459574,22.22,22.22484322,22.22,25.56,4269.970862,4699.939475,3336.061307,564.1364827,14303.55811,0.347134367,0.760665299
 05/06  18:00:00,1,4,204,679,320,0,25.12363648,25.56,25.26707963,25.56,25.07124571,25.56,25.56,1824.190411,1474.797396,714.6504346,465.1030717,5436.421489,0.125673704,0.789134891
 05/06  19:00:00,1,4,180,38,184,0,25.56006872,25.56,25.56002484,25.56,25.55997523,25.56,25.56,3175.54845,1214.588499,829.8268474,614.1761294,7240.325834,0.171121928,0.803621943
 05/06  20:00:00,1,4,2,0,2,0,25.56063503,25.56,25.56014368,25.56,25.56009519,25.56,25.56,1498.498502,195.8758721,53.30473845,633.2019623,3736.469997,0.15,0.793628328
 05/06  21:00:00,1,4,128,631,193,0,25.56064746,25.56,25.56025171,25.56,25.56008393,25.56,25.56,1309.909146,468.0684567,4.23215809,636.3436321,3719.695542,0.15,0.795184732
 05/06  22:00:00,1,4,67,17,42,0,25.56047898,25.56,25.56020912,25.56,25.5534392,25.56,25.56,933.0385409,0,0,628.3285369,2139.951204,0.15,0.776640822
 05/06  23:00:00,1,4,0,0,0,0,25.56035393,25.56,25.56030243,25.56,25.42097092,25.56,25.56,665.6482714,0,0,618.8072706,1655.144066,0.15,0.765386146
 05/06  24:00:00,1,4,0,0,96,65,25.56026738,25.56,25.55943008,25.56,25.35966148,25.56,25.56,524.506392,0,0,685.6473646,1459.84859,0.15,0.749829242
 05/07  01:00:00,1,5,16,0,0,0,25.56027346,25.56,25.55607057,25.56,25.1555064,25.56,25.56,450.6318613,0,0,610.3851898,1258.994338,0.15,0.750583931
 05/07  02:00:00,1,5,0,0,0,0,25.56022943,25.56,25.51561597,25.56,25.03026792,25.56,25.56,397.6519004,0,0,606.2699128,1201.677858,0.15,0.747325982
 05/07  03:00:00,1,5,18,0,0,0,25.560175,25.56,25.42568355,25.56,24.89252782,25.56,25.56,303.8596793,0,0,603.5743213,1104.816159,0.15,0.735410856
 05/07  04:00:00,1,5,0,0,0,0,25.56011118,25.56,25.30829365,25.56,24.71385131,25.56,25.56,190.4862802,0,0,600.2020598,987.6181143,0.15,0.716484094
 05/07  05:00:00,1,5,22,0,1,0,25.56007647,25.56,25.15806168,25.56,24.56507982,25.56,25.56,104.7924163,0,0,596.0302744,897.4042394,0.15,0.6974413
 05/07  06:00:00,1,5,0,0,0,0,22.27436575,22.22,22.25758907,22.22,22.24010973,22.22,25.56,2907.571308,1929.513874,1103.851449,588.2101153,7964.686577,0.194621347,0.792672453
 05/07  07:00:00,1,5,45,55,14,0,22.22009702,22.22,22.22008695,22.22,22.22005065,22.22,25.56,1763.944579,1533.409637,767.6178489,571.4322937,6037.949094,0.15,0.794479308
 05/07  08:00:00,1,5,205,799,247,0,22.22354591,22.22,22.22261574,22.22,22.22309743,22.22,25.56,1708.844436,2556.094834,962.5851894,555.9410734,7189.45508,0.165615591,0.801297785
 05/07  09:00:00,1,5,204,810,280,0,22.22553915,22.22,22.22409475,22.22,22.22455468,22.22,25.56,2832.140128,3780.511307,1845.580032,549.9264807,10426.64304,0.237972936,0.808806432
 05/07  10:00:00,1,5,204,811,339,0,22.22719549,22.22,22.22531235,22.22,22.22573997,22.22,25.56,4031.526573,4705.132808,3671.137536,559.8587342,14401.48363,0.330649987,0.804275539
 05/07  11:00:00,1,5,176,835,332,0,22.22711654,22.22,22.22537185,22.22,22.22566161,22.22,25.56,4798.901657,5529.740465,4297.216762,575.9031002,16644.24703,0.38735937,0.793329263
 05/07  12:00:00,1,5,153,820,242,0,22.22672195,22.22,22.22514111,22.22,22.22540078,22.22,25.56,5760.177467,6093.344747,4990.338327,589.9362053,18884.93083,0.442887589,0.787244804
 05/07  13:00:00,1,5,195,832,262,0,22.22647883,22.22,22.22498346,22.22,22.22522457,22.22,25.56,6628.232792,6867.948117,5818.886614,606.283328,21382.1241,0.503931156,0.78334219
 05/07  14:00:00,1,5,181,831,305,0,22.22612556,22.22,22.22473943,22.22,22.22496618,22.22,25.56,6893.626455,6960.598851,6098.265633,619.5636621,22035.3493,0.521287181,0.780383927
 05/07  15:00:00,1,5,175,830,331,0,22.22594925,22.22,22.22463149,22.22,22.22485537,22.22,25.56,7373.453376,7092.100259,6314.613163,633.1300093,22879.85128,0.542031465,0.779272125
 05/07  16:00:00,1,5,194,818,352,0,22.22589807,22.22,22.22462646,22.22,22.22486407,22.22,25.56,8077.418267,7182.363025,6410.989268,644.4614212,23785.28142,0.563347719,0.779457137
 05/07  17:00:00,1,5,198,823,352,0,22.22592717,22.22,22.22466081,22.22,22.22492889,22.22,25.56,8006.286703,6921.484289,5942.016156,650.8390068,22987.59653,0.54431767,0.779653685
 05/07  18:00:00,1,5,190,790,293,0,25.3658509,25.56,25.35622556,25.56,25.32158199,25.56,25.56,2903.325407,2171.20467,1351.533777,632.8244516,8263.142696,0.190606715,0.798719417
 05/07  19:00:00,1,5,177,207,184,0,25.56003646,25.56,25.55996922,25.56,25.55998218,25.56,25.56,3645.468436,1649.443307,1039.503213,671.4784676,8416.619827,0.196405997,0.807409133
 05/07  20:00:00,1,5,41,44,45,0,25.5606616,25.56,25.5601095,25.56,25.56008401,25.56,25.56,1490.09263,156.9934954,12.69750043,677.3679967,3648.755863,0.15,0.797523375
 05/07  21:00:00,1,5,127,346,190,0,25.56057448,25.56,25.56018737,25.56,25.56007024,25.56,25.56,1300.299234,337.315841,0,671.425446,3636.252775,0.15,0.804690647
 05/07  22:00:00,1,5,0,0,1,0,25.56042947,25.56,25.56013433,25.56,25.56023099,25.56,25.56,991.5194081,0,0,657.3712801,2451.235506,0.15,0.796645385
 05/07  23:00:00,1,5,0,0,0,0,25.56047837,25.56,25.5601523,25.56,25.56033993,25.56,25.56,867.6979393,0,0,648.0288554,2184.472562,0.15,0.797170102
 05/07  24:00:00,1,5,3,0,0,0,25.56048125,25.56,25.56017896,25.56,25.55623741,25.56,25.56,805.4769314,0,0,638.2485947,1958.039864,0.15,0.795887268
 05/08  01:00:00,1,6,0,0,0,0,25.5604735,25.56,25.56017213,25.56,25.54624482,25.56,25.56,753.1309409,0,0,630.4341125,1958.362235,0.15,0.800307613
 05/08  02:00:00,1,6,0,0,0,0,25.56027482,25.56,25.56025788,25.56,25.49916279,25.56,25.56,705.9651873,0,0,625.1124358,1748.55636,0.15,0.795665596
 05/08  03:00:00,1,6,0,0,0,0,25.56027124,25.56,25.56030313,25.56,25.39639925,25.56,25.56,595.9345521,0,0,623.7940853,1596.73286,0.15,0.790417915
 05/08  04:00:00,1,6,0,0,1,0,25.56025357,25.56,25.56036977,25.56,25.23098218,25.56,25.56,495.6918846,0,0,620.9107847,1407.11994,0.15,0.780183939
 05/08  05:00:00,1,6,0,0,0,0,25.56022101,25.56,25.5604322,25.56,25.13826641,25.56,25.56,392.0247324,0,0,617.4490335,1222.946708,0.15,0.767183719
 05/08  06:00:00,1,6,18,0,0,0,22.30288018,22.22,22.2916216,22.22,22.26627652,22.22,25.56,3828.836454,3055.74929,2132.299747,613.4760986,11147.1406,0.247603274,0.821778365
 05/08  07:00:00,1,6,41,81,22,0,22.22009958,22.22,22.22002314,22.22,22.22004865,22.22,25.56,2007.789914,1844.164827,1035.139722,594.6724344,6886.587376,0.155902172,0.815544218
 05/08  08:00:00,1,6,205,803,293,0,22.22484994,22.22,22.2230618,22.22,22.22407977,22.22,25.56,2046.141687,2949.538563,1284.62418,578.4055903,8271.004557,0.183934194,0.830000406
 05/08  09:00:00,1,6,198,804,352,0,22.22756745,22.22,22.22304364,22.22,22.22580791,22.22,25.56,3087.58251,4204.065055,2575.152545,565.8402754,11875.23684,0.263578461,0.831892342
 05/08  10:00:00,1,6,204,823,316,0,22.22877832,22.22,22.22472302,22.22,22.22674738,22.22,25.56,4023.714015,4587.55843,3365.925711,571.2567343,13982.82459,0.314697506,0.820481194
