Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly) ,,NW,NE,SE,SW
 07/22  06:00:00,0,13.32902565,5.806577388,0,,0,0,0,0
 07/22  07:00:00,0,100.2241998,37.1376869,0,,0,1,0,0
 07/22  08:00:00,0,185.9203287,111.9708596,0,,0,1,1,0
 07/22  09:00:00,0,150.2110143,118.6745387,0,,0,1,1,0
 07/22  10:00:00,0,144.6606745,142.2844328,0,,0,1,1,0
 07/22  11:00:00,0,70.14989276,93.99430304,0,,0,1,1,0
 07/22  12:00:00,0,12.25299511,11.25029707,4.67E-02,,0,0,0,0
 07/22  13:00:00,5.42E-02,0,1.113300565,1.172538228,,0,0,0,0
 07/22  14:00:00,5.833417062,0,0,11.71171723,,0,0,0,0
 07/22  15:00:00,46.06346257,0,0,69.98671985,,0,0,0,1
 07/22  16:00:00,137.4841025,0,0,136.2592069,,1,0,0,1
 07/22  17:00:00,53.34965354,0,0,41.97175313,,1,0,0,0
 07/22  18:00:00,59.92113903,0,0,37.95533122,,1,0,0,0
 07/22  19:00:00,14.69982609,0,0,7.792166273,,0,0,0,0
 07/22  20:00:00,0,0,0,0,,0,0,0,0
 07/22  21:00:00,0,0,0,0,,0,0,0,0
 07/22  22:00:00,0,0,0,0,,0,0,0,0
 07/22  23:00:00,0,0,0,0,,0,0,0,0
 07/22  24:00:00,0,0,0,0,,0,0,0,0
 07/23  01:00:00,0,0,0,0,,0,0,0,0
 07/23  02:00:00,0,0,0,0,,0,0,0,0
 07/23  03:00:00,0,0,0,0,,0,0,0,0
 07/23  04:00:00,0,0,0,0,,0,0,0,0
 07/23  05:00:00,0,0,0,0,,0,0,0,0
 07/23  06:00:00,0,35.14467361,15.30249369,0,,0,0,0,0
 07/23  07:00:00,0,244.5333969,91.02408155,0,,0,1,1,0
 07/23  08:00:00,0,366.2220534,220.6247878,0,,0,1,1,0
 07/23  09:00:00,0,295.0236725,231.7120428,0,,0,1,1,0
 07/23  10:00:00,0,183.5478657,179.3553504,0,,0,1,1,0
 07/23  11:00:00,0,72.08910686,96.23479855,0,,0,1,1,0
 07/23  12:00:00,0,11.34784593,10.44784273,5.06E-02,,0,0,0,0
 07/23  13:00:00,8.99E-02,0,1.526429129,1.624875455,,0,0,0,0
 07/23  14:00:00,9.184850537,0,0,17.75186926,,0,0,0,0
 07/23  15:00:00,33.19731203,0,0,53.08394545,,0,0,0,1
 07/23  16:00:00,71.16318751,0,0,70.15729289,,1,0,0,1
 07/23  17:00:00,72.70379868,0,0,56.44654878,,1,0,0,1
 07/23  18:00:00,43.2730295,0,0,27.70125252,,0,0,0,0
 07/23  19:00:00,5.137396324,0,0,2.806766606,,0,0,0,0
 07/23  20:00:00,0,0,0,0,,0,0,0,0
 07/23  21:00:00,0,0,0,0,,0,0,0,0
 07/23  22:00:00,0,0,0,0,,0,0,0,0
 07/23  23:00:00,0,0,0,0,,0,0,0,0
 07/23  24:00:00,0,0,0,0,,0,0,0,0
 07/24  01:00:00,0,0,0,0,,0,0,0,0
 07/24  02:00:00,0,0,0,0,,0,0,0,0
 07/24  03:00:00,0,0,0,0,,0,0,0,0
 07/24  04:00:00,0,0,0,0,,0,0,0,0
 07/24  05:00:00,0,0,0,0,,0,0,0,0
 07/24  06:00:00,0,6.512480788,2.835143033,0,,0,0,0,0
 07/24  07:00:00,0,67.89619386,24.96598205,0,,0,1,0,0
 07/24  08:00:00,0,183.8682802,112.4356957,0,,0,1,1,0
 07/24  09:00:00,0,196.4186846,154.6690262,0,,0,1,1,0
 07/24  10:00:00,0,128.9825741,125.6693973,0,,0,1,1,0
 07/24  11:00:00,0,41.43391383,55.17993447,0,,0,0,1,0
 07/24  12:00:00,0,7.10417169,6.484104277,3.92E-02,,0,0,0,0
 07/24  13:00:00,8.11E-02,0,1.37323935,1.462049682,,0,0,0,0
 07/24  14:00:00,9.574425341,0,0,19.20685608,,0,0,0,0
 07/24  15:00:00,62.75317901,0,0,97.76765791,,1,0,0,1
 07/24  16:00:00,152.1746915,0,0,149.739514,,1,0,0,1
 07/24  17:00:00,152.0518045,0,0,118.7054239,,1,0,0,1
 07/24  18:00:00,24.86497204,0,0,16.47887584,,0,0,0,0
 07/24  19:00:00,7.681785943,0,0,3.948356857,,0,0,0,0
 07/24  20:00:00,0,0,0,0,,0,0,0,0
 07/24  21:00:00,0,0,0,0,,0,0,0,0
 07/24  22:00:00,0,0,0,0,,0,0,0,0
 07/24  23:00:00,0,0,0,0,,0,0,0,0
 07/24  24:00:00,0,0,0,0,,0,0,0,0
 07/25  01:00:00,0,0,0,0,,0,0,0,0
 07/25  02:00:00,0,0,0,0,,0,0,0,0
 07/25  03:00:00,0,0,0,0,,0,0,0,0
 07/25  04:00:00,0,0,0,0,,0,0,0,0
 07/25  05:00:00,0,0,0,0,,0,0,0,0
 07/25  06:00:00,0,31.26223314,13.61231227,0,,0,0,0,0
 07/25  07:00:00,0,220.5044258,82.0313034,0,,0,1,1,0
 07/25  08:00:00,0,345.5871527,208.6457898,0,,0,1,1,0
 07/25  09:00:00,0,297.0392019,233.577187,0,,0,1,1,0
 07/25  10:00:00,0,191.4557655,186.654994,0,,0,1,1,0
 07/25  11:00:00,0,63.35613266,84.29658351,0,,0,1,1,0
 07/25  12:00:00,0,9.462304144,8.736460637,3.44E-02,,0,0,0,0
 07/25  13:00:00,5.86E-02,0,0.845120655,0.909347032,,0,0,0,0
 07/25  14:00:00,6.664385691,0,0,12.65693935,,0,0,0,0
 07/25  15:00:00,13.27381305,0,0,22.1490449,,0,0,0,0
 07/25  16:00:00,35.06467758,0,0,33.75014224,,0,0,0,0
 07/25  17:00:00,117.0556309,0,0,89.0849578,,1,0,0,1
 07/25  18:00:00,196.3017276,0,0,124.2819804,,1,0,0,1
 07/25  19:00:00,59.81305434,0,0,31.45432363,,1,0,0,0
 07/25  20:00:00,0,0,0,0,,0,0,0,0
 07/25  21:00:00,0,0,0,0,,0,0,0,0
 07/25  22:00:00,0,0,0,0,,0,0,0,0
 07/25  23:00:00,0,0,0,0,,0,0,0,0
 07/25  24:00:00,0,0,0,0,,0,0,0,0
 07/26  01:00:00,0,0,0,0,,0,0,0,0
 07/26  02:00:00,0,0,0,0,,0,0,0,0
 07/26  03:00:00,0,0,0,0,,0,0,0,0
 07/26  04:00:00,0,0,0,0,,0,0,0,0
 07/26  05:00:00,0,0,0,0,,0,0,0,0
 07/26  06:00:00,0,16.05751396,6.992437299,0,,0,0,0,0
 07/26  07:00:00,0,88.26214316,33.16799841,0,,0,1,0,0
 07/26  08:00:00,0,63.81072003,38.04664074,0,,0,1,0,0
 07/26  09:00:00,0,79.30707971,63.42365315,0,,0,1,1,0
 07/26  10:00:00,0,105.3553711,102.8625737,0,,0,1,1,0
 07/26  11:00:00,0,28.21055268,37.3211303,0,,0,0,0,0
 07/26  12:00:00,0,4.365361066,3.978604134,3.10E-02,,0,0,0,0
 07/26  13:00:00,5.46E-02,0,1.213163706,1.272824352,,0,0,0,0
 07/26  14:00:00,3.981716274,0,0,7.922829809,,0,0,0,0
 07/26  15:00:00,32.23574458,0,0,48.89563288,,0,0,0,0
 07/26  16:00:00,119.8962593,0,0,116.7962606,,1,0,0,1
 07/26  17:00:00,199.3714544,0,0,153.5845637,,1,0,0,1
 07/26  18:00:00,187.3151347,0,0,119.1396125,,1,0,0,1
 07/26  19:00:00,47.88880996,0,0,25.28302557,,0,0,0,0
 07/26  20:00:00,0,0,0,0,,0,0,0,0
 07/26  21:00:00,0,0,0,0,,0,0,0,0
 07/26  22:00:00,0,0,0,0,,0,0,0,0
 07/26  23:00:00,0,0,0,0,,0,0,0,0
 07/26  24:00:00,0,0,0,0,,0,0,0,0
 07/27  01:00:00,0,0,0,0,,0,0,0,0
 07/27  02:00:00,0,0,0,0,,0,0,0,0
 07/27  03:00:00,0,0,0,0,,0,0,0,0
 07/27  04:00:00,0,0,0,0,,0,0,0,0
 07/27  05:00:00,0,0,0,0,,0,0,0,0
 07/27  06:00:00,0,14.65308177,6.379071824,0,,0,0,0,0
 07/27  07:00:00,0,117.2926801,43.4683657,0,,0,1,0,0
 07/27  08:00:00,0,215.6622859,130.0323106,0,,0,1,1,0
 07/27  09:00:00,0,159.2497288,124.7569577,0,,0,1,1,0
 07/27  10:00:00,0,83.93885222,81.88741002,0,,0,1,1,0
 07/27  11:00:00,0,36.75189801,49.6797756,0,,0,0,0,0
 07/27  12:00:00,0,10.75419675,9.65059819,5.18E-02,,0,0,0,0
 07/27  13:00:00,9.54E-02,0,1.519878354,1.624326316,,0,0,0,0
 07/27  14:00:00,12.28764058,0,0,24.6043354,,0,0,0,0
 07/27  15:00:00,73.24888389,0,0,115.245289,,1,0,0,1
 07/27  16:00:00,153.8513815,0,0,151.5946233,,1,0,0,1
 07/27  17:00:00,178.3231785,0,0,138.0309475,,1,0,0,1
 07/27  18:00:00,134.9766169,0,0,85.98235553,,1,0,0,1
 07/27  19:00:00,38.38879841,0,0,20.17516815,,0,0,0,0
 07/27  20:00:00,0,0,0,0,,0,0,0,0
 07/27  21:00:00,0,0,0,0,,0,0,0,0
 07/27  22:00:00,0,0,0,0,,0,0,0,0
 07/27  23:00:00,0,0,0,0,,0,0,0,0
 07/27  24:00:00,0,0,0,0,,0,0,0,0
 07/28  01:00:00,0,0,0,0,,0,0,0,0
 07/28  02:00:00,0,0,0,0,,0,0,0,0
 07/28  03:00:00,0,0,0,0,,0,0,0,0
 07/28  04:00:00,0,0,0,0,,0,0,0,0
 07/28  05:00:00,0,0,0,0,,0,0,0,0
 07/28  06:00:00,0,10.32035859,4.493517696,0,,0,0,0,0
 07/28  07:00:00,0,103.6458223,38.13486838,0,,0,1,0,0
 07/28  08:00:00,0,257.3272014,155.9587357,0,,0,1,1,0
 07/28  09:00:00,0,220.0377121,173.2295774,0,,0,1,1,0
 07/28  10:00:00,0,165.641896,162.4847019,0,,0,1,1,0
 07/28  11:00:00,0,74.10449385,99.01133327,0,,0,1,1,0
 07/28  12:00:00,0,11.18985043,10.32348727,5.64E-02,,0,0,0,0
 07/28  13:00:00,8.80E-02,0,1.854921659,1.95110879,,0,0,0,0
 07/28  14:00:00,8.812512497,0,0,18.00868748,,0,0,0,0
 07/28  15:00:00,75.78015315,0,0,116.9665802,,1,0,0,1
 07/28  16:00:00,180.2036584,0,0,178.3404241,,1,0,0,1
 07/28  17:00:00,123.4680765,0,0,96.25883702,,1,0,0,1
 07/28  18:00:00,91.92540006,0,0,58.4916034,,1,0,0,1
 07/28  19:00:00,27.01289066,0,0,14.18976292,,0,0,0,0
 07/28  20:00:00,0,0,0,0,,0,0,0,0
 07/28  21:00:00,0,0,0,0,,0,0,0,0
 07/28  22:00:00,0,0,0,0,,0,0,0,0
 07/28  23:00:00,0,0,0,0,,0,0,0,0
 07/28  24:00:00,0,0,0,0,,0,0,0,0
 07/29  01:00:00,0,0,0,0,,0,0,0,0
 07/29  02:00:00,0,0,0,0,,0,0,0,0
 07/29  03:00:00,0,0,0,0,,0,0,0,0
 07/29  04:00:00,0,0,0,0,,0,0,0,0
 07/29  05:00:00,0,0,0,0,,0,0,0,0
 07/29  06:00:00,0,7.138680864,3.10775294,0,,0,0,0,0
 07/29  07:00:00,0,73.7287175,27.11729711,0,,0,1,0,0
 07/29  08:00:00,0,186.8718619,113.4151948,0,,0,1,1,0
 07/29  09:00:00,0,170.9488173,134.8508082,0,,0,1,1,0
 07/29  10:00:00,0,140.0994883,137.2862912,0,,0,1,1,0
 07/29  11:00:00,0,56.72245902,75.57866844,0,,0,1,1,0
 07/29  12:00:00,0,7.734294426,7.163570735,4.32E-02,,0,0,0,0
 07/29  13:00:00,0.101477147,0,1.616169264,1.72732699,,0,0,0,0
 07/29  14:00:00,11.72537714,0,0,23.21047572,,0,0,0,0
 07/29  15:00:00,60.48316931,0,0,95.74146434,,1,0,0,1
 07/29  16:00:00,126.7781358,0,0,124.5613727,,1,0,0,1
 07/29  17:00:00,158.6833472,0,0,123.4595714,,1,0,0,1
 07/29  18:00:00,38.54709254,0,0,25.18508616,,0,0,0,0
 07/29  19:00:00,8.656482053,0,0,4.511979383,,0,0,0,0
 07/29  20:00:00,0,0,0,0,,0,0,0,0
 07/29  21:00:00,0,0,0,0,,0,0,0,0
 07/29  22:00:00,0,0,0,0,,0,0,0,0
 07/29  23:00:00,0,0,0,0,,0,0,0,0
 07/29  24:00:00,0,0,0,0,,0,0,0,0
 07/30  01:00:00,0,0,0,0,,0,0,0,0
 07/30  02:00:00,0,0,0,0,,0,0,0,0
 07/30  03:00:00,0,0,0,0,,0,0,0,0
 07/30  04:00:00,0,0,0,0,,0,0,0,0
 07/30  05:00:00,0,0,0,0,,0,0,0,0
 07/30  06:00:00,0,10.64540129,4.634368419,0,,0,0,0,0
 07/30  07:00:00,0,93.81556604,34.66076395,0,,0,1,0,0
 07/30  08:00:00,0,212.2118353,129.4457301,0,,0,1,1,0
 07/30  09:00:00,0,217.0069536,170.682786,0,,0,1,1,0
 07/30  10:00:00,0,133.8559372,130.4947936,0,,0,1,1,0
 07/30  11:00:00,0,45.34716225,60.31037734,0,,0,0,1,0
 07/30  12:00:00,0,6.344468854,5.866936262,3.07E-02,,0,0,0,0
 07/30  13:00:00,4.90E-02,0,0.992250106,1.045833529,,0,0,0,0
 07/30  14:00:00,4.842403944,0,0,9.752616307,,0,0,0,0
 07/30  15:00:00,29.153737,0,0,46.81438293,,0,0,0,0
 07/30  16:00:00,30.02584735,0,0,30.09566189,,0,0,0,0
 07/30  17:00:00,31.26956161,0,0,24.06972248,,0,0,0,0
 07/30  18:00:00,37.18252345,0,0,23.61659988,,0,0,0,0
 07/30  19:00:00,6.847751708,0,0,3.671468811,,0,0,0,0
 07/30  20:00:00,0,0,0,0,,0,0,0,0
 07/30  21:00:00,0,0,0,0,,0,0,0,0
 07/30  22:00:00,0,0,0,0,,0,0,0,0
 07/30  23:00:00,0,0,0,0,,0,0,0,0
 07/30  24:00:00,0,0,0,0,,0,0,0,0
 07/31  01:00:00,0,0,0,0,,0,0,0,0
 07/31  02:00:00,0,0,0,0,,0,0,0,0
 07/31  03:00:00,0,0,0,0,,0,0,0,0
 07/31  04:00:00,0,0,0,0,,0,0,0,0
 07/31  05:00:00,0,0,0,0,,0,0,0,0
 07/31  06:00:00,0,9.469459021,4.03945866,0,,0,0,0,0
 07/31  07:00:00,0,120.2357396,44.64717457,0,,0,1,0,0
 07/31  08:00:00,0,215.4644378,130.9757827,0,,0,1,1,0
 07/31  09:00:00,0,202.818298,158.9548663,0,,0,1,1,0
 07/31  10:00:00,0,101.9023492,99.88117355,0,,0,1,1,0
 07/31  11:00:00,0,51.11018566,68.25836411,0,,0,1,1,0
 07/31  12:00:00,0,6.127670954,5.743662714,3.29E-02,,0,0,0,0
 07/31  13:00:00,6.25E-02,0,1.208993165,1.2773202,,0,0,0,0
 07/31  14:00:00,6.231184005,0,0,12.51708751,,0,0,0,0
 07/31  15:00:00,41.13450371,0,0,64.58886384,,0,0,0,1
 07/31  16:00:00,92.69453904,0,0,90.66536629,,1,0,0,1
 07/31  17:00:00,157.8233561,0,0,121.7135008,,1,0,0,1
 07/31  18:00:00,130.3315926,0,0,82.87172167,,1,0,0,1
 07/31  19:00:00,51.0329446,0,0,26.59845601,,1,0,0,0
 07/31  20:00:00,0,0,0,0,,0,0,0,0
 07/31  21:00:00,0,0,0,0,,0,0,0,0
 07/31  22:00:00,0,0,0,0,,0,0,0,0
 07/31  23:00:00,0,0,0,0,,0,0,0,0
 07/31  24:00:00,0,0,0,0,,0,0,0,0
 08/01  01:00:00,0,0,0,0,,0,0,0,0
 08/01  02:00:00,0,0,0,0,,0,0,0,0
 08/01  03:00:00,0,0,0,0,,0,0,0,0
 08/01  04:00:00,0,0,0,0,,0,0,0,0
 08/01  05:00:00,0,0,0,0,,0,0,0,0
 08/01  06:00:00,0,1.565816059,0.667941983,0,,0,0,0,0
 08/01  07:00:00,0,28.7664679,10.56479695,0,,0,0,0,0
 08/01  08:00:00,0,90.74203093,56.24128118,0,,0,1,1,0
 08/01  09:00:00,0,111.0691978,86.71618073,0,,0,1,1,0
 08/01  10:00:00,0,32.2393884,31.82285927,0,,0,0,0,0
 08/01  11:00:00,0,29.52069908,39.90983046,0,,0,0,0,0
 08/01  12:00:00,0,5.752722817,5.28231222,1.76E-02,,0,0,0,0
 08/01  13:00:00,3.90E-02,0,0.331223487,0.374093736,,0,0,0,0
 08/01  14:00:00,5.430702221,0,0,10.13570024,,0,0,0,0
 08/01  15:00:00,1.777491233,0,0,4.309517069,,0,0,0,0
 08/01  16:00:00,10.8221652,0,0,9.772838635,,0,0,0,0
 08/01  17:00:00,77.63585119,0,0,59.44187083,,1,0,0,1
 08/01  18:00:00,75.92228777,0,0,48.34761903,,1,0,0,0
 08/01  19:00:00,14.13129018,0,0,7.557097203,,0,0,0,0
 08/01  20:00:00,0,0,0,0,,0,0,0,0
 08/01  21:00:00,0,0,0,0,,0,0,0,0
 08/01  22:00:00,0,0,0,0,,0,0,0,0
 08/01  23:00:00,0,0,0,0,,0,0,0,0
 08/01  24:00:00,0,0,0,0,,0,0,0,0
 08/02  01:00:00,0,0,0,0,,0,0,0,0
 08/02  02:00:00,0,0,0,0,,0,0,0,0
 08/02  03:00:00,0,0,0,0,,0,0,0,0
 08/02  04:00:00,0,0,0,0,,0,0,0,0
 08/02  05:00:00,0,0,0,0,,0,0,0,0
 08/02  06:00:00,0,6.934328259,2.958028782,0,,0,0,0,0
 08/02  07:00:00,0,74.79408364,27.93869337,0,,0,1,0,0
 08/02  08:00:00,0,131.6459001,82.69026215,0,,0,1,1,0
 08/02  09:00:00,0,248.8554753,196.1448544,0,,0,1,1,0
 08/02  10:00:00,0,146.4585918,142.3937369,0,,0,1,1,0
 08/02  11:00:00,0,47.79066593,64.11552195,0,,0,0,1,0
 08/02  12:00:00,0,12.03345498,10.84318062,5.26E-02,,0,0,0,0
 08/02  13:00:00,6.83E-02,0,1.359353232,1.434082049,,0,0,0,0
 08/02  14:00:00,7.542315726,0,0,15.19469543,,0,0,0,0
 08/02  15:00:00,54.10079572,0,0,83.84775789,,1,0,0,1
 08/02  16:00:00,144.5717199,0,0,141.6888702,,1,0,0,1
 08/02  17:00:00,194.1840277,0,0,150.2404679,,1,0,0,1
 08/02  18:00:00,143.2302735,0,0,90.98669777,,1,0,0,1
 08/02  19:00:00,78.41755329,0,0,40.58911116,,1,0,0,0
 08/02  20:00:00,0,0,0,0,,0,0,0,0
 08/02  21:00:00,0,0,0,0,,0,0,0,0
 08/02  22:00:00,0,0,0,0,,0,0,0,0
 08/02  23:00:00,0,0,0,0,,0,0,0,0
 08/02  24:00:00,0,0,0,0,,0,0,0,0
 08/03  01:00:00,0,0,0,0,,0,0,0,0
 08/03  02:00:00,0,0,0,0,,0,0,0,0
 08/03  03:00:00,0,0,0,0,,0,0,0,0
 08/03  04:00:00,0,0,0,0,,0,0,0,0
 08/03  05:00:00,0,0,0,0,,0,0,0,0
 08/03  06:00:00,0,0,0,0,,0,0,0,0
 08/03  07:00:00,0,0,0,0,,0,0,0,0
 08/03  08:00:00,0,0,0,0,,0,0,0,0
 08/03  09:00:00,0,0,0,0,,0,0,0,0
 08/03  10:00:00,0,0,0,0,,0,0,0,0
 08/03  11:00:00,0,3.252211137,4.811079153,0,,0,0,0,0
 08/03  12:00:00,0,4.288122251,3.762040644,1.96E-02,,0,0,0,0
 08/03  13:00:00,4.29E-02,0,0.512067213,0.559131009,,0,0,0,0
 08/03  14:00:00,6.326612813,0,0,12.47834001,,0,0,0,0
 08/03  15:00:00,35.042841,0,0,53.83161544,,0,0,0,1
 08/03  16:00:00,112.1384454,0,0,110.3360955,,1,0,0,1
 08/03  17:00:00,96.64050114,0,0,75.19044528,,1,0,0,1
 08/03  18:00:00,61.47556361,0,0,39.28290363,,1,0,0,0
 08/03  19:00:00,9.064224789,0,0,4.893697836,,0,0,0,0
 08/03  20:00:00,0,0,0,0,,0,0,0,0
 08/03  21:00:00,0,0,0,0,,0,0,0,0
 08/03  22:00:00,0,0,0,0,,0,0,0,0
 08/03  23:00:00,0,0,0,0,,0,0,0,0
 08/03  24:00:00,0,0,0,0,,0,0,0,0
 08/04  01:00:00,0,0,0,0,,0,0,0,0
 08/04  02:00:00,0,0,0,0,,0,0,0,0
 08/04  03:00:00,0,0,0,0,,0,0,0,0
 08/04  04:00:00,0,0,0,0,,0,0,0,0
 08/04  05:00:00,0,0,0,0,,0,0,0,0
 08/04  06:00:00,0,11.85546444,5.057275015,0,,0,0,0,0
 08/04  07:00:00,0,141.6299909,52.70878916,0,,0,1,1,0
 08/04  08:00:00,0,205.5482894,123.148044,0,,0,1,1,0
 08/04  09:00:00,0,143.2684466,112.6707534,0,,0,1,1,0
 08/04  10:00:00,0,102.8421823,100.3811959,0,,0,1,1,0
 08/04  11:00:00,0,32.1254964,42.405842,0,,0,0,0,0
 08/04  12:00:00,0,2.398605258,2.308038089,2.16E-02,,0,0,0,0
 08/04  13:00:00,5.24E-02,0,1.030001655,1.087277594,,0,0,0,0
 08/04  14:00:00,4.021535968,0,0,7.809448078,,0,0,0,0
 08/04  15:00:00,16.97024073,0,0,27.30251424,,0,0,0,0
 08/04  16:00:00,35.464747,0,0,34.27120366,,0,0,0,0
 08/04  17:00:00,111.1643308,0,0,84.86391986,,1,0,0,1
 08/04  18:00:00,162.2620932,0,0,102.6465316,,1,0,0,1
 08/04  19:00:00,70.82788011,0,0,36.88646278,,1,0,0,0
 08/04  20:00:00,0,0,0,0,,0,0,0,0
 08/04  21:00:00,0,0,0,0,,0,0,0,0
 08/04  22:00:00,0,0,0,0,,0,0,0,0
 08/04  23:00:00,0,0,0,0,,0,0,0,0
 08/04  24:00:00,0,0,0,0,,0,0,0,0
 08/05  01:00:00,0,0,0,0,,0,0,0,0
 08/05  02:00:00,0,0,0,0,,0,0,0,0
 08/05  03:00:00,0,0,0,0,,0,0,0,0
 08/05  04:00:00,0,0,0,0,,0,0,0,0
 08/05  05:00:00,0,0,0,0,,0,0,0,0
 08/05  06:00:00,0,7.679954954,3.276096393,0,,0,0,0,0
 08/05  07:00:00,0,123.116413,45.35184882,0,,0,1,0,0
 08/05  08:00:00,0,253.7349361,150.420797,0,,0,1,1,0
 08/05  09:00:00,0,83.03184076,65.14936571,0,,0,1,1,0
 08/05  10:00:00,0,98.34598707,97.41023251,0,,0,1,1,0
 08/05  11:00:00,0,59.31001905,79.54085516,0,,0,1,1,0
 08/05  12:00:00,0,9.414199163,8.704204506,3.34E-02,,0,0,0,0
 08/05  13:00:00,6.47E-02,0,0.818455655,0.889455091,,0,0,0,0
 08/05  14:00:00,8.755405167,0,0,17.016256,,0,0,0,0
 08/05  15:00:00,34.42324104,0,0,54.16685931,,0,0,0,1
 08/05  16:00:00,91.25918803,0,0,90.0205222,,1,0,0,1
 08/05  17:00:00,64.87654249,0,0,50.92149201,,1,0,0,1
 08/05  18:00:00,9.145313599,0,0,6.0299838,,0,0,0,0
 08/05  19:00:00,9.559264682,0,0,4.879069671,,0,0,0,0
 08/05  20:00:00,0,0,0,0,,0,0,0,0
 08/05  21:00:00,0,0,0,0,,0,0,0,0
 08/05  22:00:00,0,0,0,0,,0,0,0,0
 08/05  23:00:00,0,0,0,0,,0,0,0,0
 08/05  24:00:00,0,0,0,0,,0,0,0,0
 08/06  01:00:00,0,0,0,0,,0,0,0,0
 08/06  02:00:00,0,0,0,0,,0,0,0,0
 08/06  03:00:00,0,0,0,0,,0,0,0,0
 08/06  04:00:00,0,0,0,0,,0,0,0,0
 08/06  05:00:00,0,0,0,0,,0,0,0,0
 08/06  06:00:00,0,0.596501356,0.254454089,0,,0,0,0,0
 08/06  07:00:00,0,4.958026054,1.875531053,0,,0,0,0,0
 08/06  08:00:00,0,38.64599485,26.46555666,0,,0,0,0,0
 08/06  09:00:00,0,160.2304301,126.4337307,0,,0,1,1,0
 08/06  10:00:00,0,99.95074454,97.92396536,0,,0,1,1,0
 08/06  11:00:00,0,44.45161287,59.08161638,0,,0,0,1,0
 08/06  12:00:00,0,3.604664462,3.49052948,1.91E-02,,0,0,0,0
 08/06  13:00:00,7.39E-02,0,0.85718369,0.938253223,,0,0,0,0
 08/06  14:00:00,11.01744892,0,0,22.00452423,,0,0,0,0
 08/06  15:00:00,54.26757189,0,0,87.5461734,,1,0,0,1
 08/06  16:00:00,56.70399873,0,0,57.14020938,,1,0,0,1
 08/06  17:00:00,29.2511286,0,0,22.66020323,,0,0,0,0
 08/06  18:00:00,43.3282356,0,0,27.4678119,,0,0,0,0
 08/06  19:00:00,6.513504997,0,0,3.539447593,,0,0,0,0
 08/06  20:00:00,0,0,0,0,,0,0,0,0
 08/06  21:00:00,0,0,0,0,,0,0,0,0
 08/06  22:00:00,0,0,0,0,,0,0,0,0
 08/06  23:00:00,0,0,0,0,,0,0,0,0
 08/06  24:00:00,0,0,0,0,,0,0,0,0
 08/07  01:00:00,0,0,0,0,,0,0,0,0
 08/07  02:00:00,0,0,0,0,,0,0,0,0
 08/07  03:00:00,0,0,0,0,,0,0,0,0
 08/07  04:00:00,0,0,0,0,,0,0,0,0
 08/07  05:00:00,0,0,0,0,,0,0,0,0
 08/07  06:00:00,0,1.34212805,0.5725217,0,,0,0,0,0
 08/07  07:00:00,0,27.55810274,10.0945938,0,,0,0,0,0
 08/07  08:00:00,0,81.54195947,49.71290739,0,,0,1,0,0
 08/07  09:00:00,0,95.85979795,76.2977966,0,,0,1,1,0
 08/07  10:00:00,0,117.9186021,115.9230537,0,,0,1,1,0
 08/07  11:00:00,0,51.63044272,68.9313453,0,,0,1,1,0
 08/07  12:00:00,0,7.895516804,7.267832864,4.34E-02,,0,0,0,0
 08/07  13:00:00,9.99E-02,0,1.578977067,1.688439832,,0,0,0,0
 08/07  14:00:00,11.44763815,0,0,22.56097243,,0,0,0,0
 08/07  15:00:00,58.96717505,0,0,92.46688839,,1,0,0,1
 08/07  16:00:00,145.4627179,0,0,143.0286694,,1,0,0,1
 08/07  17:00:00,173.3654922,0,0,133.9337117,,1,0,0,1
 08/07  18:00:00,156.9539275,0,0,99.87906351,,1,0,0,1
 08/07  19:00:00,33.89818166,0,0,18.01266284,,0,0,0,0
 08/07  20:00:00,0,0,0,0,,0,0,0,0
 08/07  21:00:00,0,0,0,0,,0,0,0,0
 08/07  22:00:00,0,0,0,0,,0,0,0,0
 08/07  23:00:00,0,0,0,0,,0,0,0,0
 08/07  24:00:00,0,0,0,0,,0,0,0,0
 08/08  01:00:00,0,0,0,0,,0,0,0,0
 08/08  02:00:00,0,0,0,0,,0,0,0,0
 08/08  03:00:00,0,0,0,0,,0,0,0,0
 08/08  04:00:00,0,0,0,0,,0,0,0,0
 08/08  05:00:00,0,0,0,0,,0,0,0,0
 08/08  06:00:00,0,6.710640251,2.862608499,0,,0,0,0,0
 08/08  07:00:00,0,97.17469016,35.92621926,0,,0,1,0,0
 08/08  08:00:00,0,221.2645703,135.5064411,0,,0,1,1,0
 08/08  09:00:00,0,232.9572556,182.4613702,0,,0,1,1,0
 08/08  10:00:00,0,99.63533573,97.22972282,0,,0,1,1,0
 08/08  11:00:00,0,45.61650393,61.03372701,0,,0,0,1,0
 08/08  12:00:00,0,6.799764306,6.293442173,2.95E-02,,0,0,0,0
 08/08  13:00:00,7.88E-02,0,0.951787511,1.038238018,,0,0,0,0
