"If incident beam > 100, viewglass no",,,,,,,,
Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),,,,
 07/07  05:00:00,0,0,0,0,0,0,0,0
 07/07  06:00:00,0,0,0,0,0,0,0,0
 07/07  07:00:00,0,23.93704384,6.943511396,0,0,0,0,0
 07/07  08:00:00,0,145.0900576,78.22818857,0,0,1,1,0
 07/07  09:00:00,0,243.181702,159.4208218,0,0,1,1,0
 07/07  10:00:00,0,193.6307559,147.9353709,0,0,1,1,0
 07/07  11:00:00,0,78.174459,68.39388144,0,0,1,1,0
 07/07  12:00:00,0,14.10004315,9.13902536,0,0,0,0,0
 07/07  13:00:00,0.637594743,2.74E-02,0.269498514,0.954385797,0,0,0,0
 07/07  14:00:00,13.32805404,0,0,16.27884413,0,0,0,0
 07/07  15:00:00,70.72907025,0,0,72.40174783,1,0,0,1
 07/07  16:00:00,108.970895,0,0,84.12170735,1,0,0,1
 07/07  17:00:00,166.7159589,0,0,107.1704656,1,0,0,1
 07/07  18:00:00,179.2676812,0,0,96.46360416,1,0,0,1
 07/07  19:00:00,146.0046431,0,0,64.21310258,1,0,0,1
 07/07  20:00:00,10.29923121,0,0,3.801923364,0,0,0,0
 07/07  21:00:00,0,0,0,0,0,0,0,0
 07/07  22:00:00,0,0,0,0,0,0,0,0
 07/07  23:00:00,0,0,0,0,0,0,0,0
 07/07  24:00:00,0,0,0,0,0,0,0,0
 07/08  01:00:00,0,0,0,0,0,0,0,0
 07/08  02:00:00,0,0,0,0,0,0,0,0
 07/08  03:00:00,0,0,0,0,0,0,0,0
 07/08  04:00:00,0,0,0,0,0,0,0,0
 07/08  05:00:00,0,0,0,0,0,0,0,0
 07/08  06:00:00,0,0,0,0,0,0,0,0
 07/08  07:00:00,0,24.46603929,7.096959162,0,0,0,0,0
 07/08  08:00:00,0,148.5277544,80.09194412,0,0,1,1,0
 07/08  09:00:00,0,249.0156107,163.2284874,0,0,1,1,0
 07/08  10:00:00,0,197.0369326,150.5507754,0,0,1,1,0
 07/08  11:00:00,0,80.59417464,70.50886714,0,0,1,1,0
 07/08  12:00:00,0,14.76236733,9.568312979,0,0,0,0,0
 07/08  13:00:00,0.726618202,2.94E-02,0.291643649,1.073371703,0,0,0,0
 07/08  14:00:00,16.69984108,0,0,20.47559409,0,0,0,0
 07/08  15:00:00,111.0564959,0,0,112.0743062,1,0,0,1
 07/08  16:00:00,270.2337002,0,0,207.7966979,1,0,0,1
 07/08  17:00:00,410.0165114,0,0,263.7665152,1,0,0,1
 07/08  18:00:00,406.1078578,0,0,219.1496905,1,0,0,1
 07/08  19:00:00,256.4363623,0,0,113.1542402,1,0,0,1
 07/08  20:00:00,17.26941798,0,0,6.374942207,0,0,0,0
 07/08  21:00:00,0,0,0,0,0,0,0,0
 07/08  22:00:00,0,0,0,0,0,0,0,0
 07/08  23:00:00,0,0,0,0,0,0,0,0
 07/08  24:00:00,0,0,0,0,0,0,0,0
 07/09  01:00:00,0,0,0,0,0,0,0,0
 07/09  02:00:00,0,0,0,0,0,0,0,0
 07/09  03:00:00,0,0,0,0,0,0,0,0
 07/09  04:00:00,0,0,0,0,0,0,0,0
 07/09  05:00:00,0,0,0,0,0,0,0,0
 07/09  06:00:00,0,0,0,0,0,0,0,0
 07/09  07:00:00,0,23.80479498,6.905149455,0,0,0,0,0
 07/09  08:00:00,0,146.3659574,79.00821126,0,0,1,1,0
 07/09  09:00:00,0,251.1255384,164.6367404,0,0,1,1,0
 07/09  10:00:00,0,200.1326613,152.9171435,0,0,1,1,0
 07/09  11:00:00,0,82.04909125,71.76659099,0,0,1,1,0
 07/09  12:00:00,0,15.46820299,10.0258058,0,0,0,0,0
 07/09  13:00:00,0.728649164,3.00E-02,0.294152526,1.077712221,0,0,0,0
 07/09  14:00:00,16.68922485,0,0,20.45841534,0,0,0,0
 07/09  15:00:00,103.4126195,0,0,105.0469241,1,0,0,1
 07/09  16:00:00,196.7092955,0,0,151.7955542,1,0,0,1
 07/09  17:00:00,261.1396071,0,0,168.1039608,1,0,0,1
 07/09  18:00:00,263.8976436,0,0,142.2431281,1,0,0,1
 07/09  19:00:00,185.9447767,0,0,81.92476187,1,0,0,1
 07/09  20:00:00,12.79601453,0,0,4.723601755,0,0,0,0
 07/09  21:00:00,0,0,0,0,0,0,0,0
 07/09  22:00:00,0,0,0,0,0,0,0,0
 07/09  23:00:00,0,0,0,0,0,0,0,0
 07/09  24:00:00,0,0,0,0,0,0,0,0
 07/10  01:00:00,0,0,0,0,0,0,0,0
 07/10  02:00:00,0,0,0,0,0,0,0,0
 07/10  03:00:00,0,0,0,0,0,0,0,0
 07/10  04:00:00,0,0,0,0,0,0,0,0
 07/10  05:00:00,0,0,0,0,0,0,0,0
 07/10  06:00:00,0,0,0,0,0,0,0,0
 07/10  07:00:00,0,33.59121069,9.743933119,0,0,0,0,0
 07/10  08:00:00,0,184.286737,98.50538549,0,0,1,1,0
 07/10  09:00:00,0,252.915523,165.6643416,0,0,1,1,0
 07/10  10:00:00,0,198.1492994,151.4127949,0,0,1,1,0
 07/10  11:00:00,0,81.42875515,71.24603586,0,0,1,1,0
 07/10  12:00:00,0,14.74768908,9.558799114,0,0,0,0,0
 07/10  13:00:00,0.727854017,2.95E-02,0.292935878,1.075981814,0,0,0,0
 07/10  14:00:00,16.6543658,0,0,20.41862842,0,0,0,0
 07/10  15:00:00,104.3650108,0,0,105.9317627,1,0,0,1
 07/10  16:00:00,205.4777218,0,0,158.4473046,1,0,0,1
 07/10  17:00:00,276.9418691,0,0,178.444739,1,0,0,1
 07/10  18:00:00,250.8659574,0,0,135.2774553,1,0,0,1
 07/10  19:00:00,187.7853623,0,0,82.65130308,1,0,0,1
 07/10  20:00:00,13.10811244,0,0,4.838811554,0,0,0,0
 07/10  21:00:00,0,0,0,0,0,0,0,0
 07/10  22:00:00,0,0,0,0,0,0,0,0
 07/10  23:00:00,0,0,0,0,0,0,0,0
 07/10  24:00:00,0,0,0,0,0,0,0,0
 07/11  01:00:00,0,0,0,0,0,0,0,0
 07/11  02:00:00,0,0,0,0,0,0,0,0
 07/11  03:00:00,0,0,0,0,0,0,0,0
 07/11  04:00:00,0,0,0,0,0,0,0,0
 07/11  05:00:00,0,0,0,0,0,0,0,0
 07/11  06:00:00,0,0,0,0,0,0,0,0
 07/11  07:00:00,0,37.2941788,10.81806748,0,0,0,0,0
 07/11  08:00:00,0,200.2311113,106.8139439,0,0,1,1,0
 07/11  09:00:00,0,260.5753795,170.632298,0,0,1,1,0
 07/11  10:00:00,0,201.703341,154.1005211,0,0,1,1,0
 07/11  11:00:00,0,81.72937797,71.50595041,0,0,1,1,0
 07/11  12:00:00,0,14.72180995,9.542027606,0,0,0,0,0
 07/11  13:00:00,0.702776421,2.85E-02,0.279202848,1.035281343,0,0,0,0
 07/11  14:00:00,15.65359589,0,0,19.10749874,0,0,0,0
 07/11  15:00:00,79.33719027,0,0,81.41239006,1,0,0,1
 07/11  16:00:00,121.3515168,0,0,93.36952406,1,0,0,1
 07/11  17:00:00,212.5802064,0,0,137.1778564,1,0,0,1
 07/11  18:00:00,109.2771477,0,0,59.5460066,1,0,0,1
 07/11  19:00:00,55.00248775,0,0,24.29885594,1,0,0,0
 07/11  20:00:00,3.641142346,0,0,1.344114321,0,0,0,0
 07/11  21:00:00,0,0,0,0,0,0,0,0
 07/11  22:00:00,0,0,0,0,0,0,0,0
 07/11  23:00:00,0,0,0,0,0,0,0,0
 07/11  24:00:00,0,0,0,0,0,0,0,0
 07/12  01:00:00,0,0,0,0,0,0,0,0
 07/12  02:00:00,0,0,0,0,0,0,0,0
 07/12  03:00:00,0,0,0,0,0,0,0,0
 07/12  04:00:00,0,0,0,0,0,0,0,0
 07/12  05:00:00,0,0,0,0,0,0,0,0
 07/12  06:00:00,0,0,0,0,0,0,0,0
 07/12  07:00:00,0,35.31044589,10.24263836,0,0,0,0,0
 07/12  08:00:00,0,192.2694468,102.7013398,0,0,1,1,0
 07/12  09:00:00,0,259.4661099,169.9485009,0,0,1,1,0
 07/12  10:00:00,0,202.8613239,154.9850886,0,0,1,1,0
 07/12  11:00:00,0,80.74111655,70.68736667,0,0,1,1,0
 07/12  12:00:00,0,13.00185965,8.427231058,0,0,0,0,0
 07/12  13:00:00,0.649964573,2.60E-02,0.260156338,0.959654423,0,0,0,0
 07/12  14:00:00,14.43243656,0,0,17.6397791,0,0,0,0
 07/12  15:00:00,76.52162182,0,0,78.43345681,1,0,0,1
 07/12  16:00:00,107.7460899,0,0,83.33673661,1,0,0,1
 07/12  17:00:00,146.3010267,0,0,94.30494406,1,0,0,1
 07/12  18:00:00,117.103457,0,0,63.31149139,1,0,0,1
 07/12  19:00:00,74.92853306,0,0,33.03921643,1,0,0,0
 07/12  20:00:00,5.097599284,0,0,1.881760049,0,0,0,0
 07/12  21:00:00,0,0,0,0,0,0,0,0
 07/12  22:00:00,0,0,0,0,0,0,0,0
 07/12  23:00:00,0,0,0,0,0,0,0,0
 07/12  24:00:00,0,0,0,0,0,0,0,0
 07/13  01:00:00,0,0,0,0,0,0,0,0
 07/13  02:00:00,0,0,0,0,0,0,0,0
 07/13  03:00:00,0,0,0,0,0,0,0,0
 07/13  04:00:00,0,0,0,0,0,0,0,0
 07/13  05:00:00,0,0,0,0,0,0,0,0
 07/13  06:00:00,0,0,0,0,0,0,0,0
 07/13  07:00:00,0,30.15274031,8.746522642,0,0,0,0,0
 07/13  08:00:00,0,172.4337933,92.51310662,0,0,1,1,0
 07/13  09:00:00,0,252.279361,165.1010069,0,0,1,1,0
 07/13  10:00:00,0,170.9148025,130.1539486,0,0,1,1,0
 07/13  11:00:00,0,50.94993462,44.57087789,0,0,1,0,0
 07/13  12:00:00,0,7.208210769,4.672049843,0,0,0,0,0
 07/13  13:00:00,0.258482499,1.19E-02,0.110464204,0.387640301,0,0,0,0
 07/13  14:00:00,5.498621595,0,0,6.720132729,0,0,0,0
 07/13  15:00:00,34.42304874,0,0,34.69770829,0,0,0,0
 07/13  16:00:00,89.65981583,0,0,68.92132892,1,0,0,1
 07/13  17:00:00,132.1136238,0,0,85.07475047,1,0,0,1
 07/13  18:00:00,119.159765,0,0,64.36541589,1,0,0,1
 07/13  19:00:00,73.52729167,0,0,32.44898313,1,0,0,0
 07/13  20:00:00,4.941550326,0,0,1.824155149,0,0,0,0
 07/13  21:00:00,0,0,0,0,0,0,0,0
 07/13  22:00:00,0,0,0,0,0,0,0,0
 07/13  23:00:00,0,0,0,0,0,0,0,0
 07/13  24:00:00,0,0,0,0,0,0,0,0
 07/14  01:00:00,0,0,0,0,0,0,0,0
 07/14  02:00:00,0,0,0,0,0,0,0,0
 07/14  03:00:00,0,0,0,0,0,0,0,0
 07/14  04:00:00,0,0,0,0,0,0,0,0
 07/14  05:00:00,0,0,0,0,0,0,0,0
 07/14  06:00:00,0,0,0,0,0,0,0,0
 07/14  07:00:00,0,13.62163268,3.951279966,0,0,0,0,0
 07/14  08:00:00,0,110.0584669,60.5589968,0,0,1,1,0
 07/14  09:00:00,0,258.2886358,169.3405242,0,0,1,1,0
 07/14  10:00:00,0,194.4809746,148.5340342,0,0,1,1,0
 07/14  11:00:00,0,78.6840685,68.8397535,0,0,1,1,0
 07/14  12:00:00,0,14.33910444,9.293972018,0,0,0,0,0
 07/14  13:00:00,0.717963603,2.89E-02,0.288005474,1.060523819,0,0,0,0
 07/14  14:00:00,16.46790237,0,0,20.18984511,0,0,0,0
 07/14  15:00:00,91.47414643,0,0,94.05050859,1,0,0,1
 07/14  16:00:00,99.73576373,0,0,77.33855924,1,0,0,1
 07/14  17:00:00,156.6231173,0,0,100.5358921,1,0,0,1
 07/14  18:00:00,177.7664181,0,0,95.83067525,1,0,0,1
 07/14  19:00:00,113.0135791,0,0,49.8754482,1,0,0,0
 07/14  20:00:00,7.594382607,0,0,2.80343844,0,0,0,0
 07/14  21:00:00,0,0,0,0,0,0,0,0
 07/14  22:00:00,0,0,0,0,0,0,0,0
 07/14  23:00:00,0,0,0,0,0,0,0,0
 07/14  24:00:00,0,0,0,0,0,0,0,0
 07/15  01:00:00,0,0,0,0,0,0,0,0
 07/15  02:00:00,0,0,0,0,0,0,0,0
 07/15  03:00:00,0,0,0,0,0,0,0,0
 07/15  04:00:00,0,0,0,0,0,0,0,0
 07/15  05:00:00,0,0,0,0,0,0,0,0
 07/15  06:00:00,0,0,0,0,0,0,0,0
 07/15  07:00:00,0,14.01837927,4.06636579,0,0,0,0,0
 07/15  08:00:00,0,109.816003,60.3109136,0,0,1,1,0
 07/15  09:00:00,0,238.5367668,156.0122504,0,0,1,1,0
 07/15  10:00:00,0,141.6887719,107.9603054,0,0,1,1,0
 07/15  11:00:00,0,50.64917515,44.34065739,0,0,1,0,0
 07/15  12:00:00,0,7.64572797,4.95562977,0,0,0,0,0
 07/15  13:00:00,0.26590031,1.24E-02,0.114471183,0.399467325,0,0,0,0
 07/15  14:00:00,5.611257071,0,0,6.855224071,0,0,0,0
 07/15  15:00:00,31.65884933,0,0,32.21486187,0,0,0,0
 07/15  16:00:00,55.41953002,0,0,42.95787804,1,0,0,0
 07/15  17:00:00,53.47559723,0,0,34.3709291,1,0,0,0
 07/15  18:00:00,73.18109847,0,0,39.48533854,1,0,0,0
 07/15  19:00:00,30.86788425,0,0,13.7381668,0,0,0,0
 07/15  20:00:00,1.820571173,0,0,0.67205716,0,0,0,0
 07/15  21:00:00,0,0,0,0,0,0,0,0
 07/15  22:00:00,0,0,0,0,0,0,0,0
 07/15  23:00:00,0,0,0,0,0,0,0,0
 07/15  24:00:00,0,0,0,0,0,0,0,0
 07/16  01:00:00,0,0,0,0,0,0,0,0
 07/16  02:00:00,0,0,0,0,0,0,0,0
 07/16  03:00:00,0,0,0,0,0,0,0,0
 07/16  04:00:00,0,0,0,0,0,0,0,0
 07/16  05:00:00,0,0,0,0,0,0,0,0
 07/16  06:00:00,0,0,0,0,0,0,0,0
 07/16  07:00:00,0,0,0,0,0,0,0,0
 07/16  08:00:00,0,0,0,0,0,0,0,0
 07/16  09:00:00,0,16.06974554,11.03127769,0,0,0,0,0
 07/16  10:00:00,0,67.99358305,52.49039282,0,0,1,1,0
 07/16  11:00:00,0,44.52727781,39.0456648,0,0,0,0,0
 07/16  12:00:00,0,6.982515785,4.525763856,0,0,0,0,0
 07/16  13:00:00,0.254331467,1.17E-02,0.109304301,0.382043303,0,0,0,0
 07/16  14:00:00,5.301250285,0,0,6.472479987,0,0,0,0
 07/16  15:00:00,30.14676931,0,0,30.60450184,0,0,0,0
 07/16  16:00:00,64.0886032,0,0,49.34856283,1,0,0,0
 07/16  17:00:00,91.6345704,0,0,59.03503867,1,0,0,1
 07/16  18:00:00,70.62990807,0,0,38.44693003,1,0,0,0
 07/16  19:00:00,7.695177995,0,0,3.63140303,0,0,0,0
 07/16  20:00:00,0,0,0,0,0,0,0,0
 07/16  21:00:00,0,0,0,0,0,0,0,0
 07/16  22:00:00,0,0,0,0,0,0,0,0
 07/16  23:00:00,0,0,0,0,0,0,0,0
 07/16  24:00:00,0,0,0,0,0,0,0,0
 07/17  01:00:00,0,0,0,0,0,0,0,0
 07/17  02:00:00,0,0,0,0,0,0,0,0
 07/17  03:00:00,0,0,0,0,0,0,0,0
 07/17  04:00:00,0,0,0,0,0,0,0,0
 07/17  05:00:00,0,0,0,0,0,0,0,0
 07/17  06:00:00,0,0,0,0,0,0,0,0
 07/17  07:00:00,0,13.48938382,3.912918024,0,0,0,0,0
 07/17  08:00:00,0,106.8000985,58.69327392,0,0,1,1,0
 07/17  09:00:00,0,217.1218228,141.4521956,0,0,1,1,0
 07/17  10:00:00,0,83.87762559,63.96880225,0,0,1,1,0
 07/17  11:00:00,0,44.40693841,38.92728122,0,0,0,0,0
 07/17  12:00:00,0,7.358183957,4.769255422,0,0,0,0,0
 07/17  13:00:00,0.302468347,1.22E-02,0.114081437,0.439511021,0,0,0,0
 07/17  14:00:00,6.969200993,0,0,8.4764268,0,0,0,0
 07/17  15:00:00,32.79375671,0,0,33.53499768,0,0,0,0
 07/17  16:00:00,60.10711724,0,0,46.35409349,1,0,0,0
 07/17  17:00:00,84.27722978,0,0,54.26209515,1,0,0,1
 07/17  18:00:00,75.14044866,0,0,40.68281662,1,0,0,0
 07/17  19:00:00,32.47524648,0,0,14.42566982,0,0,0,0
 07/17  20:00:00,1.976620131,0,0,0.72966206,0,0,0,0
 07/17  21:00:00,0,0,0,0,0,0,0,0
 07/17  22:00:00,0,0,0,0,0,0,0,0
 07/17  23:00:00,0,0,0,0,0,0,0,0
 07/17  24:00:00,0,0,0,0,0,0,0,0
 07/18  01:00:00,0,0,0,0,0,0,0,0
 07/18  02:00:00,0,0,0,0,0,0,0,0
 07/18  03:00:00,0,0,0,0,0,0,0,0
 07/18  04:00:00,0,0,0,0,0,0,0,0
 07/18  05:00:00,0,0,0,0,0,0,0,0
 07/18  06:00:00,0,0,0,0,0,0,0,0
 07/18  07:00:00,0,9.918664575,2.877145606,0,0,0,0,0
 07/18  08:00:00,0,94.32498881,52.37349634,0,0,1,1,0
 07/18  09:00:00,0,250.9475315,164.5630828,0,0,1,1,0
 07/18  10:00:00,0,188.4152114,143.8800305,0,0,1,1,0
 07/18  11:00:00,0,75.15404883,65.75939891,0,0,1,1,0
 07/18  12:00:00,0,13.18307688,8.544693392,0,0,0,0,0
 07/18  13:00:00,0.481543669,2.35E-02,0.222404775,0.737861826,0,0,0,0
 07/18  14:00:00,9.140336848,0,0,11.16506755,0,0,0,0
 07/18  15:00:00,48.33735858,0,0,49.57826873,0,0,0,0
 07/18  16:00:00,63.75184072,0,0,49.37607129,1,0,0,0
 07/18  17:00:00,84.8265918,0,0,54.61471158,1,0,0,1
 07/18  18:00:00,77.93608296,0,0,42.1196906,1,0,0,0
 07/18  19:00:00,43.59903622,0,0,19.27260201,0,0,0,0
 07/18  20:00:00,2.860897557,0,0,1.056089823,0,0,0,0
 07/18  21:00:00,0,0,0,0,0,0,0,0
 07/18  22:00:00,0,0,0,0,0,0,0,0
 07/18  23:00:00,0,0,0,0,0,0,0,0
 07/18  24:00:00,0,0,0,0,0,0,0,0
 07/19  01:00:00,0,0,0,0,0,0,0,0
 07/19  02:00:00,0,0,0,0,0,0,0,0
 07/19  03:00:00,0,0,0,0,0,0,0,0
 07/19  04:00:00,0,0,0,0,0,0,0,0
 07/19  05:00:00,0,0,0,0,0,0,0,0
 07/19  06:00:00,0,0,0,0,0,0,0,0
 07/19  07:00:00,0,9.654166853,2.800421723,0,0,0,0,0
 07/19  08:00:00,0,93.50244923,51.96461478,0,0,1,1,0
 07/19  09:00:00,0,253.7746948,166.4821119,0,0,1,1,0
 07/19  10:00:00,0,196.5236708,150.0984208,0,0,1,1,0
 07/19  11:00:00,0,78.94957903,69.06489753,0,0,1,1,0
 07/19  12:00:00,0,14.39555936,9.33056897,0,0,0,0,0
 07/19  13:00:00,0.576479857,2.66E-02,0.255022726,0.873104096,0,0,0,0
 07/19  14:00:00,11.74788374,0,0,14.3771146,0,0,0,0
 07/19  15:00:00,63.04636908,0,0,64.84174289,1,0,0,1
 07/19  16:00:00,69.38658778,0,0,53.81106599,1,0,0,1
 07/19  17:00:00,95.5760773,0,0,61.70490697,1,0,0,1
 07/19  18:00:00,67.0410301,0,0,35.97555192,1,0,0,0
 07/19  19:00:00,92.66855654,0,0,40.53491537,1,0,0,0
 07/19  20:00:00,7.022203095,0,0,2.592220476,0,0,0,0
 07/19  21:00:00,0,0,0,0,0,0,0,0
 07/19  22:00:00,0,0,0,0,0,0,0,0
 07/19  23:00:00,0,0,0,0,0,0,0,0
 07/19  24:00:00,0,0,0,0,0,0,0,0
 07/20  01:00:00,0,0,0,0,0,0,0,0
 07/20  02:00:00,0,0,0,0,0,0,0,0
 07/20  03:00:00,0,0,0,0,0,0,0,0
 07/20  04:00:00,0,0,0,0,0,0,0,0
 07/20  05:00:00,0,0,0,0,0,0,0,0
 07/20  06:00:00,0,0,0,0,0,0,0,0
 07/20  07:00:00,0,29.81097304,10.6769413,0,0,0,0,0
 07/20  08:00:00,0,173.5771945,108.2375255,0,0,1,1,0
 07/20  09:00:00,0,252.6572226,198.798563,0,0,1,1,0
 07/20  10:00:00,0,142.5086294,138.7720569,0,0,1,1,0
 07/20  11:00:00,0,47.28259319,62.77760901,0,0,0,1,0
 07/20  12:00:00,0,5.610027937,5.248555655,2.42E-02,0,0,0,0
 07/20  13:00:00,5.58E-02,0,0.79145852,0.852663516,0,0,0,0
 07/20  14:00:00,7.613822433,0,0,15.20488284,0,0,0,0
 07/20  15:00:00,48.60171439,0,0,75.04130865,0,0,0,1
 07/20  16:00:00,162.9272643,0,0,158.2410677,1,0,0,1
 07/20  17:00:00,338.9517329,0,0,260.0262781,1,0,0,1
 07/20  18:00:00,478.6922487,0,0,300.3502969,1,0,0,1
 07/20  19:00:00,579.1178577,0,0,295.104875,1,0,0,1
 07/20  20:00:00,0,0,0,0,0,0,0,0
 07/20  21:00:00,0,0,0,0,0,0,0,0
 07/20  22:00:00,0,0,0,0,0,0,0,0
 07/20  23:00:00,0,0,0,0,0,0,0,0
 07/20  24:00:00,0,0,0,0,0,0,0,0
 07/21  01:00:00,0,0,0,0,0,0,0,0
 07/21  02:00:00,0,0,0,0,0,0,0,0
 07/21  03:00:00,0,0,0,0,0,0,0,0
 07/21  04:00:00,0,0,0,0,0,0,0,0
 07/21  05:00:00,0,0,0,0,0,0,0,0
 07/21  06:00:00,0,26.45243522,11.51776176,0,0,0,0,0
 07/21  07:00:00,0,144.9088203,54.49160099,0,0,1,1,0
 07/21  08:00:00,0,115.4308887,70.49070821,0,0,1,1,0
 07/21  09:00:00,0,183.8730537,145.4591452,0,0,1,1,0
 07/21  10:00:00,0,154.6879201,151.833021,0,0,1,1,0
 07/21  11:00:00,0,71.76599425,96.12874667,0,0,1,1,0
 07/21  12:00:00,0,12.7072408,11.63183958,6.13E-02,0,0,0,0
 07/21  13:00:00,0.108121484,0,1.930811058,2.04914434,0,0,0,0
 07/21  14:00:00,10.88946252,0,0,21.28322384,0,0,0,0
 07/21  15:00:00,53.66526902,0,0,83.72121072,1,0,0,1
 07/21  16:00:00,138.7003521,0,0,136.9957465,1,0,0,1
 07/21  17:00:00,126.6830352,0,0,97.31369078,1,0,0,1
 07/21  18:00:00,214.1588687,0,0,135.4599038,1,0,0,1
 07/21  19:00:00,68.32102977,0,0,35.89630365,1,0,0,0
 07/21  20:00:00,0,0,0,0,0,0,0,0
 07/21  21:00:00,0,0,0,0,0,0,0,0
 07/21  22:00:00,0,0,0,0,0,0,0,0
 07/21  23:00:00,0,0,0,0,0,0,0,0
 07/21  24:00:00,0,0,0,0,0,0,0,0
 07/22  01:00:00,0,0,0,0,0,0,0,0
 07/22  02:00:00,0,0,0,0,0,0,0,0
 07/22  03:00:00,0,0,0,0,0,0,0,0
 07/22  04:00:00,0,0,0,0,0,0,0,0
 07/22  05:00:00,0,0,0,0,0,0,0,0
 07/22  06:00:00,0,13.32902565,5.806577388,0,0,0,0,0
 07/22  07:00:00,0,100.2241998,37.1376869,0,0,1,0,0
 07/22  08:00:00,0,185.9203287,111.9708596,0,0,1,1,0
 07/22  09:00:00,0,150.2110143,118.6745387,0,0,1,1,0
 07/22  10:00:00,0,144.6606745,142.2844328,0,0,1,1,0
 07/22  11:00:00,0,70.14989276,93.99430304,0,0,1,1,0
 07/22  12:00:00,0,12.25299511,11.25029707,4.67E-02,0,0,0,0
 07/22  13:00:00,5.42E-02,0,1.113300565,1.172538228,0,0,0,0
 07/22  14:00:00,5.833417062,0,0,11.71171723,0,0,0,0
 07/22  15:00:00,46.06346257,0,0,69.98671985,0,0,0,1
 07/22  16:00:00,137.4841025,0,0,136.2592069,1,0,0,1
 07/22  17:00:00,53.34965354,0,0,41.97175313,1,0,0,0
 07/22  18:00:00,59.92113903,0,0,37.95533122,1,0,0,0
 07/22  19:00:00,14.69982609,0,0,7.792166273,0,0,0,0
 07/22  20:00:00,0,0,0,0,0,0,0,0
 07/22  21:00:00,0,0,0,0,0,0,0,0
 07/22  22:00:00,0,0,0,0,0,0,0,0
 07/22  23:00:00,0,0,0,0,0,0,0,0
 07/22  24:00:00,0,0,0,0,0,0,0,0
 07/23  01:00:00,0,0,0,0,0,0,0,0
 07/23  02:00:00,0,0,0,0,0,0,0,0
 07/23  03:00:00,0,0,0,0,0,0,0,0
 07/23  04:00:00,0,0,0,0,0,0,0,0
 07/23  05:00:00,0,0,0,0,0,0,0,0
 07/23  06:00:00,0,35.14467361,15.30249369,0,0,0,0,0
 07/23  07:00:00,0,244.5333969,91.02408155,0,0,1,1,0
 07/23  08:00:00,0,366.2220534,220.6247878,0,0,1,1,0
 07/23  09:00:00,0,295.0236725,231.7120428,0,0,1,1,0
 07/23  10:00:00,0,183.5478657,179.3553504,0,0,1,1,0
 07/23  11:00:00,0,72.08910686,96.23479855,0,0,1,1,0
 07/23  12:00:00,0,11.34784593,10.44784273,5.06E-02,0,0,0,0
 07/23  13:00:00,8.99E-02,0,1.526429129,1.624875455,0,0,0,0
 07/23  14:00:00,9.184850537,0,0,17.75186926,0,0,0,0
 07/23  15:00:00,33.19731203,0,0,53.08394545,0,0,0,1
 07/23  16:00:00,71.16318751,0,0,70.15729289,1,0,0,1
 07/23  17:00:00,72.70379868,0,0,56.44654878,1,0,0,1
 07/23  18:00:00,43.2730295,0,0,27.70125252,0,0,0,0
 07/23  19:00:00,5.137396324,0,0,2.806766606,0,0,0,0
 07/23  20:00:00,0,0,0,0,0,0,0,0
 07/23  21:00:00,0,0,0,0,0,0,0,0
 07/23  22:00:00,0,0,0,0,0,0,0,0
 07/23  23:00:00,0,0,0,0,0,0,0,0
 07/23  24:00:00,0,0,0,0,0,0,0,0
 07/24  01:00:00,0,0,0,0,0,0,0,0
 07/24  02:00:00,0,0,0,0,0,0,0,0
 07/24  03:00:00,0,0,0,0,0,0,0,0
 07/24  04:00:00,0,0,0,0,0,0,0,0
 07/24  05:00:00,0,0,0,0,0,0,0,0
 07/24  06:00:00,0,6.512480788,2.835143033,0,0,0,0,0
 07/24  07:00:00,0,67.89619386,24.96598205,0,0,1,0,0
 07/24  08:00:00,0,183.8682802,112.4356957,0,0,1,1,0
 07/24  09:00:00,0,196.4186846,154.6690262,0,0,1,1,0
 07/24  10:00:00,0,128.9825741,125.6693973,0,0,1,1,0
 07/24  11:00:00,0,41.43391383,55.17993447,0,0,0,1,0
 07/24  12:00:00,0,7.10417169,6.484104277,3.92E-02,0,0,0,0
 07/24  13:00:00,8.11E-02,0,1.37323935,1.462049682,0,0,0,0
 07/24  14:00:00,9.574425341,0,0,19.20685608,0,0,0,0
 07/24  15:00:00,62.75317901,0,0,97.76765791,1,0,0,1
 07/24  16:00:00,152.1746915,0,0,149.739514,1,0,0,1
 07/24  17:00:00,152.0518045,0,0,118.7054239,1,0,0,1
 07/24  18:00:00,24.86497204,0,0,16.47887584,0,0,0,0
 07/24  19:00:00,7.681785943,0,0,3.948356857,0,0,0,0
 07/24  20:00:00,0,0,0,0,0,0,0,0
 07/24  21:00:00,0,0,0,0,0,0,0,0
 07/24  22:00:00,0,0,0,0,0,0,0,0
 07/24  23:00:00,0,0,0,0,0,0,0,0
 07/24  24:00:00,0,0,0,0,0,0,0,0
 07/25  01:00:00,0,0,0,0,0,0,0,0
